label	message
ham	quando estiver livre, me ligue, senhor.
ham	você não entende com que frequência eu choro pela minha vida triste, triste.
ham	você está trazendo um verdadeiro sopro de sol.
spam	Multiplique seu dinheiro! PIX de R$ 500 vira R$ 250.000.
spam	Seu nome foi incluído no SPC/Serasa. Limpe seu nome: limpanome.online/agora
ham	eu te deixo molhada? :)
ham	foi algo que você comeu?
ham	ou o denis quer um tempo sozinho
spam	Vaga de emprego home office com salário de R$3000/mês. Saiba mais: trabalho.facil/vagas
spam	msg grátis.
ham	não, senhor.
ham	na escola, mas não importa, você come primeiro..
ham	escravo! onde você está?
spam	Contratamos sem experiência! Clique para entrevista: link.com/emprego
ham	envie 'loja' para 88039. skilgme. tscs08714740323 1ganho/semana! maiores de 16 anos. R$1.50/semana de assinatura
ham	estamos bem. vamos dormir agora.
ham	a caminho da sua casa, cara.
ham	raji.. por favor, me faça um favor.
ham	em breve você estará recebendo todos os <#> centímetros dentro da sua buceta apertada...
ham	/7
ham	o sr. t. foley ganhou um ipod! mais prêmios emocionantes em breve, então fique de olho no seu celular ou visite www.ganhe-82050.co.uk
ham	:-)
ham	qualquer que seja o relacionamento que você construa neste mundo, a única coisa que resta no final é a solidão com muitas e muitas memórias!
ham	então mantenha um caderno do que ela comeu e fez no dia anterior ou se algo mudou no dia anterior para que possamos ter certeza de que não é nada
spam	Ganhe um vale-presente de R$300. Responda a pesquisa: pesquisa.vale/ganhe
ham	tudo bem, de jeito nenhum consigo te encontrar mais cedo?
ham	só dormindo.. e navegando na internet
ham	você está livre agora?
ham	ei, posso te ligar?
ham	sentindo..
ham	ok, te vejo então.
spam	Receba um presente exclusivo da nossa loja. Retire aqui: loja.presente/retirar
ham	se você me perguntasse antes de ele me perguntar, então eu sairia com todos vocês.
ham	estive de dieta a semana toda. e agora não estou com fome :/
ham	pegue o que você quiser
ham	geralmente a pessoa está inconsciente, isso em crianças, mas em adultos eles podem apenas se comportar de forma anormal.
spam	Seu benefício social foi atualizado. Consulte o novo valor: beneficio.com/consultar
ham	ei, amor!
ham	feliz dia dos namorados, sei que é cedo, mas tenho centenas de bonitões e beldades para desejar.
ham	k :) eng arrasando nas cinzas :)
ham	não hesite.
spam	você tem um anúncio importante de atendimento ao cliente da premier.
ham	curto, mas fofo: seja uma boa pessoa, mas não tente provar..... bom dia...
ham	ac sun0819 postou olá: você parece legal, queria dizer oi. oi!!! parar?
ham	ontem
ham	acho que o ps3 também pode tocar via usb
ham	Você viu o jogo ontem? Foi emocionante demais!
ham	que bom
ham	obrigado...
spam	Seu acesso ao painel de controle foi desativado. Reative: painel.com/desativado
ham	ei. o que aconteceu? você desligou o celular o dia todo. isso não é bom.
ham	já cheguei.
spam	Dinheiro extra para você! Solicite agora: link.com/solicite
ham	obrigado por isso, espero que você tenha tido um bom dia hoje
ham	espero que você esteja bem, amor? me preocupo que você possa ter se sentido um pouco desesperado quando descobriu que o emprego era falso?
ham	bom dia
ham	meus pais esqueceram e meus filhos também. eu fui trabalhar. nem meus colegas me desejaram feliz aniversário.
ham	ok, não tenho certeza a que horas termino amanhã, mas quero passar a noite com você, porque isso seria muito, muito adorável!
ham	ok, estou a caminho da estação de trem
spam	Sua conta de salão de beleza está com horário vago. Agende: salao.com/horario
spam	Cabelos fortes e brilhantes em 3 dias! Experimente: link.com/cabelo
ham	no estacionamento
ham	todas essas camisetas novas e a única coisa para a qual posso usá-las é um tema nudista ;_; você está na faculdade?
ham	bons sonhos, meu amiguinho!! te vejo amanhã! quem precisa de homens
ham	hmm.. pedaços e pedaços rsrs... *suspira*...
ham	ok... o teste teórico?
ham	isso depende. como você gostaria de ser
ham	para reivindicar, ligue para 08719180219. código de identificação: 45239. expira em 06/05/05
ham	você está na cidade sozinho?
ham	boa sorte
ham	mensagens a R$ 1,50, somente para maiores de 18 anos
ham	para os maravilhosos okors, tenham um ótimo mês. nós os estimamos e desejamos a vocês o melhor a cada dia.
ham	esquece
ham	quando a pessoa que você ama fica com raiva de você, não leve a sério.. porque ficar com raiva é a forma mais infantil e verdadeira de mostrar afeto profundo, cuidado e amor!.. cabeça de vento... tenha um bom dia.
ham	tem muitos modelos.. sony ericsson também.. <#>
spam	interflora - “ainda não é tarde demais para encomendar flores da interflora para o natal. ligue para 0800 505060 para fazer seu pedido antes da meia-noite de amanhã.
ham	deixa pra lá
ham	desculpe, te ligo mais tarde. estou em reunião, senhor.
ham	camisa preta e jeans azul... acho que te vi...
ham	não, cara, meu carro foi feito para estar lotado de gente
ham	talvez aprovem... mas deveria ter mais posts..
ham	espero que sua cabeça não doa muito!
ham	essa coisa da caneta está além da brincadeira. uma esferográfica não serve? não faça um mestrado, pois não consigo fazer isso de novo!
ham	eu saquei uma parte, mas deixei <#> só por via das dúvidas.
ham	ele diz que <#> lac crore de dinheiro indiano está depositado em bancos suíços, que pode ser usado para um orçamento 'sem impostos' por <#>
ham	k...k... ontem eu estava em cbe.
spam	Receba um presente surpresa! Abra aqui: presente.com/surpresa
ham	pergunta incrível com uma resposta fofa: alguém perguntou a um garoto como está sua vida? . . ele sorriu e respondeu: . . ela está bem! boa noite
spam	Receba um voucher de R$1000 para compras. Participe: sorteio.vip/ganhe
ham	depois
ham	estou com ele agora comprando ingressos...
ham	ai, um pouco de vergonha, sabe... com medo de ele não lembrar quem eu sou, aí morro... hee... mas ele ficou mais bonito, né...
ham	saindo com meu irmão e a família dele
ham	ei, vou me atrasar... te encontro às 21:45+
spam	Empréstimo sem fiador. Rápido e seguro. Acesse: link.com/seguro
ham	os golpistas estão ficando espertos... embora este seja um número regular da vodafone, se você responder, receberá mais mensagens/assinaturas com tarifa premium.
spam	seu próximo incrível vídeo de fotos xxxgrátis1 será enviado para você, aproveite! se um vídeo não for suficiente para hoje, envie de volta a palavra-chave 'fotosgrátis1' para obter o próximo vídeo.
ham	sempre
ham	dá uma olhada. eu vi uns da swatch
ham	estou na faculdade agora.
ham	tenho pensado em você...
ham	ok. então, abril. mal posso esperar
ham	madrugador! alguma compra já?
spam	Sua compra foi aprovada. Veja os detalhes: compra.com/detalhes
ham	ou melhor ainda, você pode pegá-la e perguntar se ela pode vender <#> para mim.
spam	urgente, esta é nossa 2ª tentativa de contato.
ham	aee!
ham	desculpe, ligo mais tarde, em reunião.
spam	Você ganhou R$ 10.000 no pix! Confirme seus dados para receber.
ham	ela disse: 'você se importa se eu for ao quarto por um minuto?'
ham	* estou a caminho
ham	tudo bem, sam, é o nic, só verificando se este é o seu número - então é? t.b*
ham	quando trabalho, trabalho à noite e durmo até tarde.
ham	tô no ônibus voltando pra casa. o que vc tem em mente pra gente fazer hoje à noite?
spam	Seu CPF está com restrição para crédito. Consulte: credito.restrito/cpf
ham	você é um viado inacreditável
ham	envie isso para todos os seus amigos valiosos, mas primeiro me responda...
ham	vou ser gentil, amor!
ham	seu extrato de conta de 2004 para 07742676969 mostra 786 pontos de bônus não resgatados.
ham	mas eu preciso de um presente de aniversário :)
ham	alguns amigos querem que eu os leve a algum lugar, provavelmente vai demorar um pouco
spam	Seu cadastro está desatualizado. Evite problemas: link.com/cadastro
ham	você nunca consegue fazer nada
spam	Amazon: compra de iPhone 15 Pro no valor de R$ 8.999 confirmada. Caso não tenha comprado, clique aqui.
ham	bem, então tenha um ótimo fim de semana!
ham	acabei de enviar de novo.
ham	sim, mas eles dizem que tem algum erro.
ham	vou te ligar agora
spam	URGENTE: Seu cartão foi clonado. Bloqueie em: link.com/cartao
ham	de janeiro.. como feriado público, todas as instituições governamentais estão fechadas, incluindo os correios..
ham	sim, acho que o cinema é melhor porque não precisa descer para a praça, né.
spam	Sua conta de lavagem de carro está com saldo baixo. Recarregue: lavagem.com/saldo
ham	uh, atenção, não temos muito mais
ham	e sorria para mim agora mesmo enquanto você vai, e o mundo se perguntará sobre o que você está sorrindo e pensará que você é louco e ficará longe de você... *sorri*
ham	mas minha família não responde a nada.
spam	Receba seu FGTS emergencial. Consulte seu saldo e saque: fgts.com/saque
spam	DETRAN/INSS: sua CNH e benefício serão suspensos. Regularize com PIX de R$ 800 em taxa administrativa.
ham	a caminho da escola.
ham	para mais detalhes, acesse o facebook e veja. o número dele é +<#>.
ham	ok, combinado, te passo os detalhes mais tarde...
spam	como assinante sim, você foi selecionado para receber um bônus!
ham	desculpe.
spam	Ganhe um cruzeiro com tudo pago! Participe: cruzeiro.gratis/viagem
ham	sim.
ham	desculpe, ligo mais tarde
ham	você é meu bebê, venha me ver na sala comum
ham	seu nome
ham	você ainda está pegando a mercadoria?
ham	qual o nome do funcionário que está dando aula para nós?
ham	é por isso que tive uma viagem de 8 horas de ônibus na semana passada.
ham	estou em casa, amor, você ainda está acordado?
ham	acho que ele quer um tempo sozinho. poderíamos simplesmente aparecer e assistir quando eles fizerem..
spam	Sua conta de supermercado está com pontos expirando. Troque: supermercado.com/pontos
spam	Precisa de renda extra? Temos a solução. Acesse: link.com/renda
ham	conforme seu pedido, 'maangalyam (alaipayuthe)' foi definido como seu toque de chamada para todos os chamadores.
ham	tudo bem.
ham	a noite terminou por mais um dia, a manhã chegou de uma maneira especial.
spam	caro matthew, por favor, ligue para 09063440451 de um telefone fixo, suas férias de luxo 4* de cortesia em tenerife ou R$ 4.000 em dinheiro aguardam coleta.
spam	Seu celular foi clonado. Troque o chip: operadora.segura/chip
ham	pode me enviar o número da ashley, por favor
ham	eu corro.
ham	provavelmente vou passar aí daqui a pouco
ham	você está dizendo que eu deveria pedir os chinelos de novo porque tive que pagar pela devolução.
ham	feliz ano novo
ham	o site que eu te mostrei outro dia, é em uma escola diferente?
spam	seu saldo agora é de R$600. próxima pergunta: complete o nome do ponto turístico, big, a. bob, b. barry ou c. ben?. envie a, b ou c para 83738. boa sorte!
ham	não, mas você me disse que ia, antes de ficar bêbado!
ham	k k pa, já almoçou, ahã.
ham	derp.
ham	por favor, cara, vá ao médico.
ham	ei, estou na casa dos meus pais pegando dinheiro.
ham	cara, não me apresse agora.
ham	esqueci que tenho um horário no cabeleireiro às quatro, então preciso ir para casa e tomar um banho antes.
spam	Atualize seus dados bancários para evitar bloqueio. Acesse: banco.com/atualizar
ham	não é que você me faz chorar.
ham	não precisa de mais nada, meu amor.
ham	devo começar por aqui.
ham	por favor, não diga isso. hi hi hi
spam	WhatsApp + Governo: sua conta e CPF foram selecionados para auxílio emergencial de R$ 5.000. Confirme dados bancários.
ham	s s.. primeira vez.. dhoni arrasa...
ham	o número dela está no site da igreja ou no diretório.
spam	Seu pacote de internet está acabando. Recarregue e não perca a conexão: internet.com/recarregar
ham	sou ator.
spam	Chega de dívidas! Empréstimo para negativados. Clique: link.com
spam	Seu acesso ao sistema de segurança foi bloqueado. Desbloqueie: seguranca.com/bloqueado
ham	eles vão buscar e deixar de carro. então não há problema..
ham	hoje é o dia da rosa amarela.
ham	não aconteceu muita coisa por aqui.
ham	é por isso que perguntei.
spam	Receba um convite exclusivo para nosso evento VIP. Confirme: vip.com/convite
ham	com minha irmã... acabamos de assistir 'uma saída de mestre'.
ham	me ame xxx
spam	Últimas vagas para sua área. Candidate-se já: link.com/area
ham	não fale com ele nunca, ok, é minha palavra.
ham	você deveria ter marcado uma consulta
ham	beleza, pode me mandar o endereço por mensagem?
ham	adoro trabalhar em casa :)
ham	ok, estou indo para a faculdade.
ham	o nydc no wheellock?
spam	Buscamos talentos! Envie seu currículo para: link.com/talentos
ham	vi que você entrou online por um segundo e depois desapareceu, o que aconteceu?
ham	quando devo ir aí?
ham	frase sempre verde dita por jerry no desenho animado: uma pessoa que te irrita sempre é aquela que te ama muito, mas não consegue expressar isso...!..!!
ham	então pensei em terminar com as tias e tios primeiro...
ham	eu estava juntando mais durante a semana porque eles anunciaram no blog.
ham	talvez eu pudesse pegar um livro amanhã e devolvê-lo imediatamente..? ou algo assim.
ham	não sei, ele nunca disse...
ham	é o wylie, você está em tampa ou sarasota?
ham	parece bom... haha... pode ser... uau, você pesquisa tão rápido...
ham	você é demais
spam	envie um logo para seu amor - 2 nomes unidos por um coração.
ham	moral: pode-se esquecer o nome de uma pessoa, mas não o da sua namorada... b o a n o i t e.
ham	você poderia ter me visto... eu não reconheci seu rosto. :)
ham	não sei, porque eu estava muito atrasado e quando cheguei eles já estavam lá dentro... mas comemos espaguete... são as garotas que estão rindo de mim...
ham	gosto de conversar, pa, mas não consigo. não sei por quê.
spam	Você tem uma nova enquete para responder. Vote: enquete.com/votar
ham	o cara reclamou um pouco, mas eu agi como se estivesse interessado em comprar outra coisa na próxima semana e ele nos deu de graça
spam	Seu acesso ao site foi bloqueado por segurança. Desbloqueie: site.com/bloqueado
ham	oi querida, já terminei a faculdade, então me manda uma mensagem quando você terminar, se puder. beijos, kate xxx
spam	você tem a garantia do mais recente celular nokia, um ipod mp3 player de 40gb ou um prêmio de R$ 2.000!
ham	muita gente doente por aí. vá com calma. espero que você melhore logo.
ham	oi stu, o que você está fazendo? estou com tantos problemas em casa no momento, todo mundo me odeia, até você!
ham	parabéns
ham	oh k. . eu venho amanhã
ham	vamos dar as mãos e, movidos pelo amor e pela preocupação, antes de sua dor e sofrimento.
ham	... é o nome de uma garota..! ... sim.. e você sabe quem é essa garota??
ham	tanto faz... você decide...
ham	devo te convocar para mim o tempo todo agora?
ham	espere por mim na escola, eu termino por volta das 17h..
spam	Seu perfil foi denunciado. Verifique as diretrizes: denuncia.com/verificar
ham	vi 'guys and dolls' ontem à noite com patrick swayze, foi ótimo
ham	:v
ham	sim, vou aí porque o jay quer usar umas drogas
ham	estou bem na colina e na rua <#>.
ham	aff, acabei de sair da aula
ham	finalmente, rsrs. senti falta da nossa ida ao cinema na semana passada :-(
ham	não funcionou de novo, oh. ok, boa noite então.
spam	Empréstimo fácil e rápido! Sem consulta ao SPC/Serasa. Acesse: link.com/emprestimo
ham	saudações, eu, !
ham	sinto muito
ham	bom dia.
ham	a hora prevista de chegada em taunton é 12:30, como planejado, espero que ainda esteja tudo bem?! que bom te ver!
ham	vai pegar mais em breve?
ham	olá!
spam	Banco Central libera empréstimo emergencial. Você tem R$ 30.000 disponíveis. Cadastre-se agora.
ham	estou bem. logo vai passar.
ham	não, gritar significa berrar..
spam	Parabéns! Você foi contemplado com um carro 0km. Confirme seus dados para retirada.
ham	mm, não tenho certeza se entendi essa mensagem, mas tudo bem. qual fim de semana?
spam	romcapspam, todos ao seu redor devem estar respondendo bem à sua presença, já que você é tão caloroso e extrovertido.
ham	reverso é trapaça. isso não é matemática.
spam	DETRAN: você tem multas pendentes. Para evitar suspensão da CNH, informe seus dados.
spam	Seu empréstimo foi aprovado em 5 minutos. Receba o dinheiro: emprestimo.rapido/liberar
ham	agora estou limpando a casa
spam	você é um vencedor, foi especialmente selecionado para receber R$1000 em dinheiro ou férias 4* (voos inclusos). fale com um operador ao vivo para reivindicar 0871277810810
ham	ok, estou saindo em breve, estarei aí um pouco depois das 9
ham	estamos dentro. o prazo de entrega é até o final do mês. entrega em 24 de setembro. conversamos mais tarde.
spam	Sua conta do Spotify foi suspensa. Verifique: spotify.suporte/verificar
spam	Sua assinatura será renovada automaticamente. Cancele se não quiser: assina.com/cancelar
spam	Seu perfil foi marcado em uma foto comprometedora. Veja: fotos.link/comprometedor
spam	Seu celular foi clonado. Para resolver, clique aqui: clonagem.com/resolver
ham	oi, querido, nós vimos, querido. nós dois estamos felizes.
spam	Faça um PIX de R$ 100 e receba R$ 10.000 de volta. Promoção relâmpago!
ham	ligue para mobileupd8 08001950382 ou ligue para cancelar/674&
ham	vc já foi para casa?
ham	olá, meu amor. o que você está fazendo?
ham	tudo de bom
ham	ok, encontrei este da pierre cardin que parece normal e custa 20, está em promoção.
ham	ai, discutimos depois... te pego às 16h, é isso?
spam	Sua chance de ouro! Ganhe dinheiro fácil. Saiba como: link.com
ham	por favor, confirme o horário para retirar o cheque.
spam	Seu cartão de crédito foi clonado. Confirme os dados do cartão para bloqueio imediato.
ham	bom dia, estou com febre e disenteria.. não poderei ir ao escritório hoje.
spam	Vaga de emprego urgente! Salário alto. Envie CV para: link.com/vaga
ham	tudo bem?
spam	Entrega agendada para hoje. Taxa de R$9,90 para liberar: correios.br/taxa
ham	ah, sim, estive um pouco indisposto, então tenho ficado meio que em casa
spam	Receba um cupom de R$200 para o supermercado. Pegue o seu: cupom.mercado/gratis
ham	sim, confirmado que você ficará lá naquele fim de semana
spam	vc vai para as bahamas! ligue grátis para 08081560665 e fale com um operador ao vivo para reivindicar um cruzeiro para as bahamas ou R$8.000 em dinheiro. somente para maiores de 18. para cancelar, envie x para 07786200117
ham	com certeza
spam	Por favor, ligue para 08712402902 imediatamente, pois há uma mensagem urgente esperando por você.
ham	você conhece este número <#>?
spam	Seu benefício social foi aprovado! Consulte o valor: gov.br/beneficio
ham	só.
ham	simplesmente envie a senha 'mix' para 85069 para verificar. obtenha usher e britney. fml, caixa postal 5249, mk17 92h.
spam	Receba um e-book grátis sobre [assunto]. Baixe: ebook.com/gratis
ham	o que você está fazendo? onde você está? eu tomo meu cappuccino e penso em você, meu amor... envio um beijo para você do outro lado do mar
spam	Mercado Livre informa: sua compra de R$ 2.500 foi aprovada. Se não reconhece, entre em contato urgente.
ham	chinatown tem mingau, arroz de panela de barro, bolo de inhame, cabeça de peixe com macarrão de arroz... ou comemos barato e vamos para um café conversar, ou vamos para o nydc ou algo assim...
ham	gosto de pensar que sempre há a possibilidade de estar em um pub mais tarde.
ham	a caminho.
ham	dá um toque desse número, por favor
ham	não sei :) qual o seu plano?
ham	se você quer do tipo que eu mandei para o boye, glória desbotada, então cerca de 6. se você quer do ralph, talvez 2
ham	envie isso para seus amigos e receba algo sobre sua voz... como é minha expressão ao falar?
spam	Receba um desconto de 30% na sua conta de água. Aproveite: desconto.agua/ja
spam	Crédito pré-aprovado de até R$ 100 mil. Liberação em 1 hora. Confirme seus dados pessoais.
ham	um pequeno problema de prestígio agora.
ham	com licença
ham	o que quero dizer é: eles te expulsam quando acaba ou está declarado que você pode assistir a quantos filmes quiser?
spam	Sua conta de energia está com débito. Evite o corte: energia.com/pagar
ham	estou chegando em casa em 5 min.
ham	ha ha - tinha descido ao banheiro quando você me deu um 'olá'.
ham	então, como foi o trabalho hoje
spam	Seu número foi selecionado para um vale-compras de R$500. Acesse!
spam	Ganhe dinheiro assistindo vídeos! Comece agora: videos.pagam/ganhe
ham	ei, feliz aniversário...
spam	Sua conta de diarista está com agendamento pendente. Confirme: diarista.com/agendamento
ham	podemos ir para o pilates normal depois da nossa introdução...
spam	Cure todas as doenças! Descoberta científica. Saiba mais: link.com
ham	esteja pronta na quinta-feira
ham	sem quebra-cabeças de gestão.
ham	queridos amigos, desculpem pela informação tardia. hoje é o aniversário do nosso amado ar.praveesh.
ham	provavelmente mais cedo do que isso, se a estação for onde eu acho que é
spam	Receba um e-book grátis sobre como ganhar dinheiro. Baixe: ebook.gratis/dinheiro
ham	fiquei acordado até tarde e dormi demais. espero que você goste da sua aula de direção, meu bem.
ham	não.
ham	fico animado a cada dia que passo com você. você me faz tão feliz.
spam	Sua conta de telhadista está com orçamento aprovado. Agende: telhadista.com/orcamento
spam	Seu acesso à plataforma foi limitado. Regularize: plataforma.com/limitado
ham	qualquer chance que você pudesse ter tido comigo evaporou assim que você violou minha privacidade roubando meu número de telefone dos papéis do seu empregador.
ham	se você responder não, não será cobrado
ham	você é curioso.. eu também não sei o que ela está colecionando.
spam	Sua conta foi suspensa por atividade incomum. Reative: conta.com/reativar
ham	hmmm.... talvez possa experimentar o da área de compras, mas esqueci o nome do hotel...
ham	achei que vc não tinha terminado seu trabalho de laboratório.
ham	sou excitado, sexy, mulher e moro perto. adoraria ouvir de você.
ham	não sei. não mandei mensagem para ele recentemente.
spam	Você tem um novo pedido de amizade. Aceite: amizade.com/pedido
ham	bem, você pode não saber disso, mas o dia de folga é meu aniversário e, além disso, vamos assistir 'south park'.
ham	eu te dar um baseado ajudaria a gente a superar este momento difícil
ham	haha, brincadeira, papai precisa de remédios
ham	seu número de celular foi premiado com um prêmio de R$ 8.000 garantido. ligue para 09061790121 de um telefone fixo.
spam	Banco do Brasil alerta: acesso não autorizado detectado. Confirme seus dados agora.
ham	sem presentes!! você está tentando me fazer pular de um penhasco ou algo assim?
ham	me liga
ham	dias bons te dão felicidade. dias ruins te dão experiência. ambos são essenciais na vida! tudo são bênçãos de deus!
ham	tá
spam	Seu CPF foi usado em uma compra de R$2.000. Conteste agora: 0800-999-000
ham	você está aí no quarto?
spam	Receba um e-mail com dicas de [área]. Assine: dicas.com/email
ham	não consigo.
ham	o jay e eu estamos tentando descobrir quanto podemos gastar com segurança em maconha
ham	ai, não te incomodo mais... acho que você tem muito o que fazer depois que seu armário chegar...
ham	é melhor você tomar cuidado com o que diz, porque eu fico bêbado pra caramba
ham	mm, tome um pouco de canja, não coma nada pesado, ok
spam	Sua encomenda está aguardando retirada. Endereço: correios.com/rastrear
ham	ok, estou a caminho agora, você está em castor?
spam	Último aviso! Sua conta será excluída. Acesse: link.com/excluir
ham	que horas?
ham	adivinha em que pub estou?
ham	eu envio as impressões, cara.
spam	Receba um convite para um webinar exclusivo. Participe: webinar.com/convite
ham	acho que se ele governar tamilnadu... então será muito difícil para o nosso povo.
spam	Sua encomenda está retida na alfândega. Pague a taxa: alfandega.br/liberar
ham	só por curiosidade, porque meu primo perguntou o que eu estava fazendo
ham	você já parou de coçar?
ham	não entendi sua mensagem.
ham	oi.... meu noivado foi marcado para o dia <#> do próximo mês.
ham	desculpe, ligo mais tarde em reunião, qualquer coisa relacionada a negócios, por favor, ligue para arul. <#>
spam	Oi filho, acessa esse link pra ganhar 5000 no pix agora
ham	claro
ham	responda neo69 ou ligue para 09050280520, para se inscrever 25p/mês. dps, bcm box 8027 ldn, wc1n3xx
spam	Sua conta de lavanderia está com crédito expirado. Recarregue: lavanderia.com/credito
ham	sac precisa continuar :)
ham	ei, confere lá.
spam	Seu acesso ao sistema de segurança foi negado. Verifique suas credenciais: servidor.com/negado
ham	que você tenha as bênçãos infinitas de deus sempre em sua vida...!! boa noite
ham	depois de pensar um pouco, talvez o mais provável é que eu vá.
spam	Receba um bônus de R$120 para compras em livrarias. Use: bonus.livraria/leitura
ham	depende
ham	então. você é o mais velho, sabe.
ham	1) vá para escrever msg 2) coloque no modo dicionário 3) cubra a tela com a mão, 4) pressione <#>.
ham	amanhã
ham	me machuque... me provoque... me faça chorar... mas no final da minha vida, quando eu morrer, por favor, coloque uma rosa no meu túmulo e diga 'idiota, sinto sua falta'.. tenha um bom dia, bjs
ham	o cara da oficina que estava flertando comigo pegou meu número de telefone dos papéis e me ligou e mandou mensagem.
ham	o problema do dinheiro me sobrecarregou, mas graças a você, posso respirar mais aliviado agora.
ham	meu escravo!
ham	beleza, você está por perto ou ainda está lá perto da casa do alex?
ham	que tal cinema mais um drink amanhã? * é um suspense francês de um diretor que eu gosto, passando no cine belas artes às 20:30.
spam	o verão finalmente chegou! que tal um bate-papo ou um flerte com solteiros sensuais na sua área?
ham	veja quantas ligações perdidas você recebe. se você receber 6 ligações perdidas, você se casa com seu amor.
spam	Donas de casa entediadas! Converse e marque encontros agora! Ligue 0900-XXXX. Tarifa nacional, R$3,99/minuto + impostos.
ham	candidate-se ao seu futuro http://carreiras. bloomberg.com
spam	Receba um presente surpresa! Clique e descubra: link.com/presente
ham	ei, você deu sua foto quando se registrou para a carteira de motorista, ah?
spam	férias de cortesia de 4 estrelas em ibiza ou R$ 4.000 em dinheiro precisam da sua retirada urgente.
spam	Oportunidade única: Invista R$100 e ganhe R$1000 em 24h! Saiba como: investe.rapido/lucro
ham	pressione *9 para copiar o toque de chamada de seus amigos
ham	espero te ver em breve, amor e beijos xxx
ham	seu extrato de conta de 2004 para 078498****7 mostra 786 pontos de bônus não resgatados.
spam	Você tem uma nova mensagem de um número desconhecido. Responda: desconhecido.com/mensagem
ham	vou para sua casa agora
ham	você sabe por que deus criou um espaço entre seus dedos..?
ham	ele acabou de dizer que alguém se chama tampa
ham	estou no cinema escape agora. .
ham	tipo um tamanho pessoal ou o quê
spam	as fotos mais quentes direto no seu celular!! veja-me molhada e desejando, só para você xx envie FOTOS para 89555 agora! custo 150p por texto, operador g696ga 18+ xxx
ham	muito obrigado por tudo que você faz com abnegação.
ham	o celular com câmera de vídeo nokia 3650 é sua ligação, 09066382422. as chamadas custam 150ppm, a duração média da chamada é de 3 minutos, varia de celulares. para maiores de 16 anos. encerra em 30/06/03. envie para bcm4284 ldn wc1n3xx
ham	não quero
spam	Nubank: você tem 1 milhão de reais disponível para saque. Informe sua senha para liberar.
spam	Sua entrega foi reagendada. Confirme o novo horário aqui: entrega.com/confirmar
ham	nunca
ham	beleza, me manda uma mensagem quando você estiver de volta na faculdade e eu passo aí, preciso que alguém abra a porta para mim
spam	Sua conta bancária foi suspensa. Regularize: banco.online/regularizar
ham	boa noite.... se cuida... o treino está rolando
ham	não fique triste.. já passou.. não pense mais nisso. concentre-se nas suas outras provas, ok.
spam	Você tem um novo convite para um evento. Confirme presença: evento.com/convite
ham	preciso de um oitavo, mas estou fora do campus no momento, poderia pegar em uma ou duas horas?
spam	Bloqueio de CPF iminente. Regularize sua situação: link.com
ham	o posto de gasolina fica a uma quadra da minha casa, você vai passar direto por ele, já que a armenia acaba na swann e você tem que pegar a howard
ham	me ligue quando sair da aula. vou te buscar.
spam	Última chance! Ganhe desconto de 70% na sua fatura. Acesse já!
ham	eu não disse que tenho ou não tenho os chinelos
ham	oi, aqui é yijue, posso te encontrar às 11 amanhã?
ham	calma
ham	a consulta é às <horário>. não é minha culpa que você não ouve. eu te disse duas vezes
spam	Receba um kit de produtos grátis. Pague apenas o frete: amostra.gratis/kit
spam	Ganhe um iPhone 15 Pro Max! Responda a pesquisa: pesquisa.premios/apple
spam	Você tem um novo seguidor! Veja quem é: social.com/seguidor
ham	ok, então vamos nos encontrar na esplanada, certo?
ham	o que pensar, ninguém está dizendo claramente.
spam	Não perca! Seu prêmio expira em 24h. Resgate agora: link.com
ham	12h às 17:30 no máximo. || muito fácil
spam	Receita Federal: você tem pendências fiscais. Multa de R$ 5.000. Regularize imediatamente seus dados.
ham	também estou fazendo em cbe.
spam	Sua linha foi sorteada com R$50.000! Responda 'SIM' para resgatar.
ham	tanto faz...
spam	Sua fatura de cartão de crédito está disponível. Veja: fatura.com/cartao
ham	não se esqueça de quem é seu dono e de quem você é propriedade privada... e seja meu bom menino sempre.. *beijo apaixonado*
ham	quem?
spam	Filho, meu celular caiu na água. Me manda um PIX para o novo número.
spam	Seu CPF está com restrição para financiamento. Consulte: financiamento.restrito/cpf
ham	sim, precisamos conversar na sexta-feira - proporção de ovo para batata para a tortilla necessária!
ham	bom dia, hoje estou atrasado <#>
spam	Seu acesso ao sistema de pagamentos foi suspenso. Regularize: pagamentos.com/suspenso
spam	themob> clique no link para obter um jogo premium da pantera cor-de-rosa, o novo nº
spam	Você tem uma nova mensagem de um grupo. Participe: grupo.com/mensagem
spam	Você tem um convite para um grupo de estudos. Acesse: estudos.grupo/convite
ham	oh, entendi.
ham	parabéns. isso é ótimo. eu queria te dizer para não me contar sua pontuação, porque isso poderia me fazer relaxar.
ham	ei, vamos para a aula de educação física ou para a academia?
ham	o capitão está no nosso quarto :)
ham	ei, quer se encontrar no sábado? você trabalha no sábado?
ham	por que isso, princesa? aposto que os manos estão todos atrás de você!
ham	pare de ligar para todo mundo dizendo que eu posso ter câncer.
ham	você vai encontrar o da ge à noite amanhã?
ham	:-( isso não é muito romântico!
ham	eu também te amo, mas tente administrar melhor seu dinheiro, amor.
ham	<#>
ham	ei.. surgiu algo de última hora.. acho que não vou me inscrever amanhã.. hee
ham	preferiria não gastar dinheiro com comida, se não se importar, já que farei isso na próxima semana.
ham	então você quer me encontrar para jantar à noite ou não?
spam	Americanas: débito de R$ 3.600 realizado. Se não autorizou, regularize seus dados.
